team,logo,spi,offense,defense,group_first,group_second,group_third,round_16,qtrs,semis,finals,champs,updated
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.0,2.2,0.8,0.0001,0.03765,0.13525,0.03775,0.01255,0.0042,0.0016,0.00065,2021-10-23 17:28:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,69.7,1.7,0.7,0.02615,0.1263,0.3032,0.15245,0.03605,0.00985,0.00205,0.0005,2021-10-23 17:28:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,67.6,2.0,1.0,0.009,0.0474,0.9027,0.0564,0.01255,0.00295,0.00095,0.00045,2021-10-23 17:28:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,66.3,2.1,1.2,0.0346,0.10035,0.2069,0.13495,0.0268,0.00645,0.00115,0.0002,2021-10-23 17:28:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,62.8,1.9,1.2,0.0063,0.0695,0.5436,0.0758,0.0141,0.00275,0.00065,0.00015,2021-10-23 17:28:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,64.3,2.0,1.1,0.00395,0.05265,0.1054,0.0566,0.00965,0.0019,0.0003,0.0001,2021-10-23 17:28:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.4,1.4,0.039,0.1916,0.66385,0.2306,0.01085,0.00075,5e-05,1e-05,2021-10-23 17:28:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,56.4,1.6,1.2,1e-05,0.01285,0.0957,0.01285,0.00195,0.0002,1e-05,1e-05,2021-10-23 17:28:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,53.8,1.8,1.5,1e-05,0.00195,0.0289,0.00195,0.00025,5e-05,1e-05,1e-05,2021-10-23 17:28:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,45.9,1.5,1.5,1e-05,5e-05,0.0409,5e-05,1e-05,1e-05,1e-05,1e-05,2021-10-23 17:28:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.8,3.5,0.5,0.9841,0.0143,0.0016,0.9984,0.7852,0.5595,0.3772,0.2319999999999999,2021-10-24 09:57:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.7,3.0,0.2,0.66245,0.3232,0.01325,0.98565,0.7597,0.5366,0.3574,0.2164,2021-10-24 09:57:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.6,3.0,0.5,0.93815,0.05565,0.0062,0.9938,0.72885,0.43115,0.23745,0.1223,2021-10-24 09:57:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,88.9,3.1,0.6,0.8986,0.0968,0.0046,0.9954,0.64525,0.364,0.1912,0.0948,2021-10-24 09:57:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.9,2.4,0.3,0.3684,0.5935,0.038,0.9619,0.5734,0.3139,0.1578,0.0736,2021-10-24 09:57:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,86.2,2.7,0.6,0.75415,0.1952,0.04435,0.94935,0.5327,0.26035,0.11795,0.05175,2021-10-24 09:57:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.2,2.5,0.7,0.33175,0.59265,0.06365,0.9244,0.44145,0.1884,0.07465,0.03085,2021-10-24 09:57:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,85.1,2.2,0.4,0.0443,0.5578,0.34195,0.6021,0.282,0.1364,0.06005,0.02615,2021-10-24 09:57:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,84.9,2.5,0.6,0.00685,0.4919,0.45875,0.49875,0.24225,0.1174,0.0536,0.02295,2021-10-24 09:57:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,82.2,2.4,0.6,0.54255,0.26525,0.13725,0.8078,0.40925,0.16615,0.06195,0.02145,2021-10-24 09:57:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.6,2.6,0.8,0.0966,0.746,0.15435,0.8426,0.35455,0.1401,0.0519,0.0185,2021-10-24 09:57:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,81.9,2.5,0.7,0.2027,0.55625,0.1884,0.75895,0.3024,0.12865,0.05055,0.01805,2021-10-24 09:57:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,79.1,2.5,0.9,0.71765,0.2108,0.06615,0.92845,0.3902,0.13605,0.0442,0.0156,2021-10-24 09:57:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,79.0,2.3,0.7,0.62265,0.36015,0.0172,0.9828,0.40115,0.13915,0.0426,0.0146,2021-10-24 09:57:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,79.6,2.0,0.5,0.20345,0.44295,0.2484,0.6464,0.2352,0.0864,0.0297,0.0099,2021-10-24 09:57:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.6,2.2,0.7,0.00905,0.4805,0.4458,0.48955,0.1702,0.0604,0.0201,0.00655,2021-10-24 09:57:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,77.3,2.3,0.8,0.2311,0.3232,0.30055,0.5543,0.1918,0.0635,0.0194,0.0065,2021-10-24 09:57:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,78.6,2.2,0.6,0.0173,0.3459,0.517,0.3632,0.12845,0.04775,0.01655,0.0065,2021-10-24 09:57:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,76.8,2.1,0.7,0.18755,0.3091,0.35755,0.49665,0.17225,0.05965,0.01855,0.00615,2021-10-24 09:57:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,71.8,1.9,0.8,0.0526,0.21185,0.3736,0.26445,0.07275,0.02025,0.00505,0.0015,2021-10-24 09:57:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,73.3,1.9,0.7,0.0048,0.15525,0.81265,0.16005,0.04405,0.0124,0.0036,0.0011,2021-10-24 09:57:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,82.6,2.5,0.7,0.0005,0.0203,0.3793,0.0208,0.01075,0.00485,0.0017,0.0008,2021-10-24 09:57:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.0,2.2,0.8,0.00025,0.04065,0.13485,0.0409,0.01245,0.00385,0.0014,0.0005,2021-10-24 09:57:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,67.6,2.0,1.0,0.00895,0.0462,0.90415,0.05515,0.01315,0.00335,0.00105,0.00045,2021-10-24 09:57:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,69.7,1.7,0.7,0.0263,0.1344,0.31185,0.1607,0.03515,0.00785,0.00185,0.0004,2021-10-24 09:57:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,66.3,2.1,1.2,0.0388,0.10245,0.20465,0.14125,0.0301,0.00665,0.00115,0.00035,2021-10-24 09:57:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,64.3,2.0,1.1,0.0039,0.0518,0.1074,0.0557,0.011,0.00245,0.00075,0.00025,2021-10-24 09:57:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,62.5,1.9,1.1,0.0053,0.06385,0.5438,0.06915,0.0124,0.00215,0.0006,5e-05,2021-10-24 09:57:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,56.4,1.6,1.2,1e-05,0.0133,0.09385,0.0133,0.00165,0.0001,5e-05,1e-05,2021-10-24 09:57:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.4,1.4,0.03925,0.19675,0.65985,0.236,0.01015,0.00055,1e-05,1e-05,2021-10-24 09:57:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,53.8,1.8,1.5,1e-05,0.00195,0.0284,0.00195,0.00015,5e-05,1e-05,1e-05,2021-10-24 09:57:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,45.9,1.5,1.5,1e-05,0.00015,0.04065,0.00015,1e-05,1e-05,1e-05,1e-05,2021-10-24 09:57:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.8,3.5,0.5,0.9842,0.0143,0.0015,0.9985,0.78505,0.5525,0.3696,0.2251,2021-10-24 17:00:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.7,3.0,0.2,0.6508,0.3326,0.0153,0.9834,0.75535,0.5244,0.3474,0.20935,2021-10-24 17:00:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,91.4,3.1,0.4,0.9432,0.05155,0.00525,0.99475,0.75245,0.46835,0.2747,0.1454,2021-10-24 17:00:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,89.1,3.1,0.6,0.90355,0.0923,0.00415,0.99585,0.65185,0.3734,0.19945,0.0986,2021-10-24 17:00:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.9,2.4,0.3,0.3561,0.5956,0.04825,0.9517,0.5679,0.30935,0.15495,0.07405,2021-10-24 17:00:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,86.1,2.6,0.6,0.76,0.1908,0.04285,0.9508,0.5324,0.25885,0.1117,0.04755,2021-10-24 17:00:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.3,2.5,0.6,0.3424,0.5795,0.06615,0.9219,0.4324,0.18615,0.073,0.02785,2021-10-24 17:00:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,84.9,2.3,0.4,0.03955,0.5589999999999999,0.34445,0.59855,0.28595,0.1353,0.0582,0.02395,2021-10-24 17:00:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,85.0,2.5,0.6,0.00735,0.50185,0.446,0.5092,0.24005,0.11675,0.05145,0.02275,2021-10-24 17:00:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,79.9,2.6,0.9,0.73045,0.2006,0.0632,0.93105,0.4043,0.15005,0.05225,0.01925,2021-10-24 17:00:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.6,2.6,0.8,0.0917,0.75195,0.1543,0.84365,0.35805,0.14215,0.05115,0.01855,2021-10-24 17:00:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,81.5,2.5,0.7,0.19375,0.55865,0.1946,0.7524,0.29395,0.1213,0.0463,0.0174,2021-10-24 17:00:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,80.9,2.4,0.7,0.5165,0.2676,0.15105,0.7841,0.36875,0.1379,0.0465,0.0159,2021-10-24 17:00:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,79.5,2.3,0.7,0.6332,0.3488,0.018,0.982,0.4038,0.14275,0.04535,0.01465,2021-10-24 17:00:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,79.6,2.0,0.5,0.19355,0.45435,0.24825,0.6479,0.23665,0.0855,0.0285,0.0103,2021-10-24 17:00:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,78.6,2.2,0.6,0.01725,0.3507,0.51375,0.36795,0.13795,0.05135,0.01855,0.0072,2021-10-24 17:00:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,77.3,2.3,0.8,0.24685,0.31995,0.29335,0.5668,0.19385,0.0657,0.02025,0.0069999999999999,2021-10-24 17:00:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.2,2.2,0.7,0.00845,0.46835,0.4576,0.4768,0.1652,0.0556,0.01795,0.0062,2021-10-24 17:00:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,76.8,2.1,0.7,0.1982,0.3031,0.3542,0.5013,0.16845,0.0546,0.0155,0.0041,2021-10-24 17:00:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,71.8,1.9,0.8,0.05225,0.21205,0.3838,0.2643,0.07265,0.02015,0.0055,0.00175,2021-10-24 17:00:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,82.6,2.5,0.7,0.0008,0.0238,0.3655,0.0246,0.01335,0.00595,0.0029,0.0011,2021-10-24 17:00:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,73.3,1.9,0.7,0.00475,0.15425,0.81465,0.159,0.04495,0.01315,0.00305,0.00065,2021-10-24 17:00:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,69.7,1.7,0.7,0.02375,0.133,0.30475,0.15675,0.0371,0.00845,0.0015,0.0005,2021-10-24 17:00:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.0,2.2,0.8,1e-05,0.03875,0.13655,0.03875,0.0119,0.00415,0.00105,0.0004,2021-10-24 17:00:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,66.3,2.1,1.2,0.03845,0.10935,0.2014,0.1478,0.03035,0.00665,0.0014,0.00025,2021-10-24 17:00:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,70.2,2.1,1.0,0.0107,0.05555,0.90135,0.06625,0.01765,0.00455,0.0008,0.0002,2021-10-24 17:00:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,64.3,2.0,1.1,0.00405,0.05145,0.108,0.0555,0.011,0.00195,0.0005,1e-05,2021-10-24 17:00:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,62.5,1.9,1.1,0.006,0.0641,0.55305,0.0701,0.01285,0.00245,0.00045,1e-05,2021-10-24 17:00:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.4,1.4,0.0422,0.1991,0.65455,0.2413,0.01145,0.00045,5e-05,1e-05,2021-10-24 17:00:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,56.4,1.6,1.2,1e-05,0.0155,0.0949,0.0155,0.0023,0.00015,5e-05,1e-05,2021-10-24 17:00:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,53.8,1.8,1.5,1e-05,0.0015,0.0269,0.0015,0.0001,1e-05,1e-05,1e-05,2021-10-24 17:00:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,45.2,1.5,1.5,1e-05,5e-05,0.0324,5e-05,1e-05,1e-05,1e-05,1e-05,2021-10-24 17:00:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.8,3.5,0.5,0.9856,0.01325,0.00115,0.99885,0.78585,0.55275,0.37275,0.2273,2021-10-25 15:03:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.7,3.0,0.2,0.654,0.3297,0.0152,0.9837,0.7621,0.5342,0.3564,0.2113,2021-10-25 15:03:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,91.4,3.1,0.4,0.9448,0.04905,0.00615,0.99385,0.74855,0.45955,0.2688,0.13975,2021-10-25 15:03:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,89.1,3.1,0.6,0.90435,0.09205,0.0036,0.9964,0.65185,0.3712,0.1916,0.0943,2021-10-25 15:03:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.9,2.4,0.3,0.36205,0.5909,0.04705,0.95295,0.5705,0.30795,0.1563,0.07445,2021-10-25 15:03:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,86.1,2.6,0.6,0.76405,0.1891,0.04075,0.95315,0.5254,0.2532,0.11105,0.05005,2021-10-25 15:03:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.3,2.5,0.6,0.3395,0.5828,0.06605,0.9223,0.4361,0.1921,0.0746,0.0289,2021-10-25 15:03:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,84.9,2.3,0.4,0.03725,0.56325,0.3441,0.6005,0.2774,0.1315,0.05675,0.02445,2021-10-25 15:03:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,85.0,2.5,0.6,0.00575,0.5007,0.4516,0.50645,0.23705,0.11465,0.05015,0.02145,2021-10-25 15:03:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,79.9,2.6,0.9,0.7242,0.20475,0.066,0.92895,0.4053,0.15155,0.05345,0.02045,2021-10-25 15:03:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.6,2.6,0.8,0.09155,0.74925,0.15625,0.8408,0.36225,0.1414,0.0513,0.0193,2021-10-25 15:03:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,81.5,2.5,0.7,0.192,0.56675,0.1897,0.75875,0.29355,0.1223,0.04595,0.01725,2021-10-25 15:03:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,80.9,2.4,0.7,0.5141,0.27505,0.1477,0.78915,0.3782,0.1393,0.0462,0.0162,2021-10-25 15:03:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,79.5,2.3,0.7,0.62585,0.35395,0.0202,0.9798,0.40015,0.14235,0.0442,0.01475,2021-10-25 15:03:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,79.6,2.0,0.5,0.19475,0.45355,0.25045,0.6483,0.2332,0.08795,0.02925,0.00955,2021-10-25 15:03:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,77.3,2.3,0.8,0.24605,0.31825,0.2891,0.5643,0.19665,0.0666,0.02115,0.00685,2021-10-25 15:03:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,78.6,2.2,0.6,0.0179,0.35155,0.51775,0.36945,0.13785,0.0532,0.01765,0.00675,2021-10-25 15:03:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.2,2.2,0.7,0.00865,0.47155,0.45545,0.4802,0.16585,0.05635,0.0182,0.00655,2021-10-25 15:03:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,76.8,2.1,0.7,0.1995,0.2978,0.35555,0.4973,0.1723,0.0557,0.0162,0.0047,2021-10-25 15:03:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,71.8,1.9,0.8,0.05645,0.2081,0.3814,0.26455,0.0749,0.01905,0.00525,0.00185,2021-10-25 15:03:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,73.3,1.9,0.7,0.0041,0.15675,0.8099,0.16085,0.04595,0.0128,0.0033,0.0008,2021-10-25 15:03:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,82.6,2.5,0.7,0.00065,0.02115,0.37455,0.0218,0.0107,0.00475,0.00195,0.0008,2021-10-25 15:03:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.0,2.2,0.8,5e-05,0.03615,0.132,0.0362,0.0113,0.0042,0.00145,0.0007,2021-10-25 15:03:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,70.2,2.1,1.0,0.0121,0.05495,0.8996,0.06705,0.01705,0.0051,0.0015,0.0006,2021-10-25 15:03:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,69.7,1.7,0.7,0.0246,0.1336,0.30215,0.1582,0.0345,0.01,0.00225,0.00045,2021-10-25 15:03:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,66.3,2.1,1.2,0.04035,0.1089,0.20765,0.14925,0.0304,0.0058,0.0013,0.00035,2021-10-25 15:03:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,64.3,2.0,1.1,0.00375,0.05075,0.1061,0.0545,0.0104,0.0018,0.0005,0.0001,2021-10-25 15:03:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,56.4,1.6,1.2,1e-05,0.0145,0.0918,0.0145,0.00185,0.00025,0.0001,5e-05,2021-10-25 15:03:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,62.5,1.9,1.1,0.00585,0.06635,0.5442,0.0722,0.01215,0.00235,0.00045,1e-05,2021-10-25 15:03:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.4,1.4,0.0402,0.1934,0.66345,0.2336,0.0105,0.0001,1e-05,1e-05,2021-10-25 15:03:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,54.5,1.8,1.4,1e-05,0.00195,0.03025,0.00195,0.0002,1e-05,1e-05,1e-05,2021-10-25 15:03:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,45.2,1.5,1.5,1e-05,0.0002,0.03315,0.0002,1e-05,1e-05,1e-05,1e-05,2021-10-25 15:03:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.8,3.5,0.5,0.9836,0.01495,0.00145,0.99855,0.7862,0.5603,0.3749,0.22825,2021-10-26 17:28:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.7,3.0,0.2,0.6521,0.33165,0.01485,0.98375,0.76045,0.53635,0.3493,0.21025,2021-10-26 17:28:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,91.4,3.1,0.4,0.94405,0.05165,0.0043,0.9957,0.7474,0.4654,0.26805,0.1416,2021-10-26 17:28:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,89.1,3.1,0.6,0.9056,0.09055,0.00385,0.99615,0.6527,0.3749,0.20385,0.10215,2021-10-26 17:28:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.9,2.4,0.3,0.36155,0.59205,0.0464,0.9536,0.56775,0.30645,0.15445,0.07205,2021-10-26 17:28:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,86.1,2.6,0.6,0.7624,0.18785,0.04375,0.95025,0.5279,0.2508,0.1107,0.0461,2021-10-26 17:28:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.3,2.5,0.6,0.34145,0.58065,0.06755,0.9221,0.4399,0.18975,0.07355,0.02875,2021-10-26 17:28:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,84.9,2.3,0.4,0.03855,0.55895,0.3492,0.5975,0.27885,0.12865,0.05605,0.02375,2021-10-26 17:28:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,85.0,2.5,0.6,0.00665,0.498,0.454,0.50465,0.24365,0.1151,0.0488,0.0226,2021-10-26 17:28:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.6,2.6,0.8,0.09025,0.75545,0.1515,0.8457,0.36105,0.14195,0.0519,0.01905,2021-10-26 17:28:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,79.9,2.6,0.9,0.7238,0.20625,0.06395,0.93005,0.4104,0.15205,0.0535,0.01885,2021-10-26 17:28:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,81.5,2.5,0.7,0.19365,0.55705,0.19855,0.7507,0.29005,0.11945,0.04475,0.01665,2021-10-26 17:28:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,80.9,2.4,0.7,0.5226,0.2723,0.1418,0.7949,0.3737,0.13875,0.04645,0.01565,2021-10-26 17:28:00
