team,logo,spi,offense,defense,group_first,group_second,group_third,round_16,qtrs,semis,finals,champs,updated
Rangers,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&amp;w=56,71.7,2.1,0.9,0.05195,0.1395,0.28065,0.19145,0.06135,0.01965,0.00605,0.00215,2022-08-29 12:48:00
Eintracht Frankfurt,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/125.png&amp;w=56,66.9,1.9,1.0,0.11155,0.2081,0.2826,0.31965,0.0817,0.02125,0.00545,0.00135,2022-08-29 12:48:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,67.8,2.1,1.1,0.08855,0.15695,0.26305,0.2455,0.0655,0.01705,0.00455,0.00135,2022-08-29 12:48:00
Dinamo Zagreb,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/597.png&amp;w=56,63.4,1.8,1.0,0.03455,0.09095,0.2172,0.1255,0.0285,0.0061,0.0014,0.0003,2022-08-29 12:48:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,60.5,1.9,1.2,0.02735,0.0903,0.23545,0.11765,0.021,0.00415,0.0007,0.00015,2022-08-29 12:48:00
FC Copenhagen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/909.png&amp;w=56,56.0,1.8,1.3,0.0067,0.06765,0.2254,0.07435,0.0108,0.0012,0.0001,1e-05,2022-08-29 12:48:00
Maccabi Haifa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/611.png&amp;w=56,45.4,1.5,1.5,0.00195,0.0227,0.12585,0.02465,0.002,0.0001,5e-05,1e-05,2022-08-29 12:48:00
Viktoria Plzen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11706.png&amp;w=56,55.0,1.7,1.3,0.0025,0.0192,0.11545,0.0217,0.0029,0.00035,1e-05,1e-05,2022-08-29 12:48:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.2,3.4,0.4,0.63265,0.25505,0.10565,0.8877,0.6846,0.49065,0.3368,0.21065,2022-08-29 18:02:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.1,3.0,0.4,0.75145,0.19605,0.04645,0.9475,0.70195,0.4718,0.305,0.17615,2022-08-29 18:02:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,90.3,3.1,0.5,0.7321,0.2048,0.0599,0.9369,0.64585,0.40955,0.2443,0.1332,2022-08-29 18:02:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.0,2.8,0.4,0.51885,0.286,0.1394,0.80485,0.5575,0.3474,0.2046,0.1093,2022-08-29 18:02:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,86.2,2.7,0.6,0.52465,0.28185,0.14815,0.8065,0.46705,0.24615,0.1182,0.0546,2022-08-29 18:02:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,85.8,2.5,0.5,0.2261,0.41305,0.3236,0.63915,0.36555,0.19085,0.09135,0.0439,2022-08-29 18:02:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,85.2,2.9,0.7,0.298,0.34045,0.2364,0.63845,0.3621,0.1909,0.09175,0.0424,2022-08-29 18:02:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,82.7,2.3,0.5,0.41105,0.29575,0.2146,0.7068,0.37655,0.17045,0.07155,0.03015,2022-08-29 18:02:00
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.9,2.4,0.6,0.48835,0.2736,0.1554,0.76195,0.39115,0.1697,0.0663,0.0265,2022-08-29 18:02:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,81.2,2.4,0.7,0.294,0.31245,0.2713,0.60645,0.2879,0.1248,0.05305,0.0216,2022-08-29 18:02:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,80.9,2.1,0.5,0.36655,0.2893,0.21835,0.65585,0.3118,0.1332,0.0507,0.02005,2022-08-29 18:02:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,80.6,2.3,0.7,0.2986,0.3591,0.249,0.6577,0.3096,0.1312,0.05,0.0178,2022-08-29 18:02:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,79.5,2.4,0.8,0.17875,0.4774,0.2659,0.65615,0.28985,0.11965,0.04665,0.01695,2022-08-29 18:02:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,82.0,2.5,0.7,0.13905,0.31475,0.46785,0.4538,0.22165,0.1023,0.0411,0.01695,2022-08-29 18:02:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,79.0,2.3,0.7,0.29775,0.28535,0.2503,0.5831,0.24735,0.0977,0.036,0.015,2022-08-29 18:02:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,79.1,2.2,0.6,0.2635,0.3019,0.29855,0.5654,0.24885,0.10205,0.0389,0.0144,2022-08-29 18:02:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.3,2.2,0.7,0.18055,0.47335,0.30795,0.6539,0.2425,0.0924,0.0308,0.01015,2022-08-29 18:02:00
Napoli,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/114.png&amp;w=56,78.2,2.2,0.7,0.1313,0.2382,0.34595,0.3695,0.1577,0.0622,0.0237,0.0089,2022-08-29 18:02:00
Bayer Leverkusen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/131.png&amp;w=56,76.4,2.2,0.8,0.2494,0.27085,0.2712,0.52025,0.2064,0.0735,0.02435,0.0087,2022-08-29 18:02:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,76.1,2.1,0.7,0.2574,0.29705,0.2573,0.55445,0.20295,0.07375,0.0222,0.00715,2022-08-29 18:02:00
Celtic,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&amp;w=56,74.2,2.2,0.9,0.1513,0.27205,0.3757,0.42335,0.14685,0.0469,0.01465,0.004,2022-08-29 18:02:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,70.8,1.8,0.7,0.0625,0.26195,0.4707,0.32445,0.09915,0.02835,0.00805,0.003,2022-08-29 18:02:00
Marseille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/176.png&amp;w=56,69.8,1.9,0.8,0.1401,0.23005,0.30105,0.37015,0.10805,0.02955,0.007,0.00205,2022-08-29 18:02:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,69.8,1.9,0.8,0.08555,0.30285,0.5139,0.3884,0.1049,0.02825,0.0064,0.0018,2022-08-29 18:02:00
Rangers,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&amp;w=56,71.7,2.1,0.9,0.05185,0.13535,0.27825,0.1872,0.0577,0.0186,0.00535,0.00155,2022-08-29 18:02:00
Eintracht Frankfurt,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/125.png&amp;w=56,66.9,1.9,1.0,0.11415,0.1993,0.28625,0.31345,0.08035,0.02075,0.0047,0.00135,2022-08-29 18:02:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,67.8,2.1,1.1,0.0863,0.1545,0.26015,0.2408,0.0641,0.01565,0.0042,0.0013,2022-08-29 18:02:00
